Duration,Morning,Afternoon,Evening,Night,Weekday,Weekend,Male,Age
830,1,0,0,0,0,1,0,24
674,1,0,0,0,0,1,0,24
1274,1,0,0,0,0,1,0,24
1336,1,0,0,0,0,1,0,24
524,1,0,0,0,0,1,0,24
411,1,0,0,0,0,1,0,24
1985,0,1,0,0,0,1,0,24
457,0,1,0,0,0,1,0,24
612,0,1,0,0,0,1,0,24
491,0,1,0,0,0,1,0,24
856,0,1,0,0,0,1,0,24
1815,0,1,0,0,0,1,0,24
822,0,1,0,0,0,1,0,24
222,0,1,0,0,0,1,0,24
712,0,1,0,0,0,1,0,24
465,0,1,0,0,0,1,0,24
316,0,1,0,0,0,1,0,24
235,0,0,1,0,0,1,0,24
394,0,0,1,0,0,1,0,24
393,0,0,1,0,0,1,0,24
514,0,0,1,0,0,1,0,24
511,0,0,1,0,0,1,0,24
439,0,0,1,0,0,1,0,24
365,0,0,1,0,0,1,0,24
152,0,0,1,0,0,1,0,24
212,0,0,1,0,0,1,0,24
442,0,0,1,0,0,1,0,24
653,0,0,1,0,0,1,0,24
883,0,0,1,0,0,1,0,24
451,1,0,0,0,1,0,0,24
383,1,0,0,0,1,0,0,24
473,1,0,0,0,1,0,0,24
887,1,0,0,0,1,0,0,24
779,1,0,0,0,1,0,0,24
477,1,0,0,0,1,0,0,24
850,1,0,0,0,1,0,0,24
614,1,0,0,0,1,0,0,24
233,1,0,0,0,1,0,0,24
942,1,0,0,0,1,0,0,24
700,1,0,0,0,1,0,0,24
473,1,0,0,0,1,0,0,24
1193,1,0,0,0,1,0,0,24
1008,1,0,0,0,1,0,0,24
4,0,1,0,0,1,0,0,24
433,0,1,0,0,1,0,0,24
260,0,1,0,0,1,0,0,24
372,0,1,0,0,1,0,0,24
823,0,1,0,0,1,0,0,24
1800,0,1,0,0,1,0,0,24
668,0,1,0,0,1,0,0,24
907,0,1,0,0,1,0,0,24
1373,0,0,1,0,1,0,0,24
1033,0,0,1,0,1,0,0,24
1140,0,0,1,0,1,0,0,24
511,0,0,1,0,1,0,0,24
429,0,0,1,0,1,0,0,24
677,0,0,1,0,1,0,0,24
172,0,0,0,1,1,0,0,24
963,1,0,0,0,1,0,0,24
549,1,0,0,0,1,0,0,24
1107,1,0,0,0,1,0,0,24
489,1,0,0,0,1,0,0,24
818,1,0,0,0,1,0,0,24
1528,1,0,0,0,1,0,0,24
440,1,0,0,0,1,0,0,24
1043,1,0,0,0,1,0,0,24
785,1,0,0,0,1,0,0,24
242,1,0,0,0,1,0,0,24
844,1,0,0,0,1,0,0,24
689,1,0,0,0,1,0,0,24
974,1,0,0,0,1,0,0,24
441,1,0,0,0,1,0,0,24
686,1,0,0,0,1,0,0,24
481,0,1,0,0,1,0,0,24
386,0,1,0,0,1,0,0,24
1701,0,1,0,0,1,0,0,24
398,0,1,0,0,1,0,0,24
262,0,1,0,0,1,0,0,24
920,0,0,1,0,1,0,0,24
449,0,0,1,0,1,0,0,24
278,0,0,1,0,1,0,0,24
320,0,0,1,0,1,0,0,24
906,0,0,1,0,1,0,0,24
529,0,0,1,0,1,0,0,24
432,0,0,1,0,1,0,0,24
635,0,0,1,0,1,0,0,24
237,0,0,1,0,1,0,0,24
549,1,0,0,0,1,0,0,24
1275,1,0,0,0,1,0,0,24
436,1,0,0,0,1,0,0,24
969,1,0,0,0,1,0,0,24
799,1,0,0,0,1,0,0,24
389,1,0,0,0,1,0,0,24
700,1,0,0,0,1,0,0,24
600,1,0,0,0,1,0,0,24
331,1,0,0,0,1,0,0,24
429,1,0,0,0,1,0,0,24
863,1,0,0,0,1,0,0,24
961,1,0,0,0,1,0,0,24
286,0,1,0,0,1,0,0,24
405,0,1,0,0,1,0,0,24
377,0,1,0,0,1,0,0,24
1099,0,1,0,0,1,0,0,24
488,0,1,0,0,1,0,0,24
392,0,1,0,0,1,0,0,24
740,0,1,0,0,1,0,0,24
321,0,1,0,0,1,0,0,24
750,0,0,1,0,1,0,0,24
593,0,0,1,0,1,0,0,24
671,0,0,1,0,1,0,0,24
538,0,0,1,0,1,0,0,24
783,0,0,1,0,1,0,0,24
247,0,0,1,0,1,0,0,24
514,0,0,1,0,1,0,0,24
827,0,0,1,0,1,0,0,24
1874,0,0,1,0,1,0,0,24
1106,0,0,1,0,1,0,0,24
427,0,0,1,0,1,0,0,24
880,0,0,1,0,1,0,0,24
525,0,0,1,0,1,0,0,24
526,0,0,1,0,1,0,0,24
438,0,0,1,0,1,0,0,24
607,0,0,1,0,1,0,0,24
448,0,0,1,0,1,0,0,24
355,1,0,0,0,1,0,0,24
1206,1,0,0,0,1,0,0,24
599,1,0,0,0,1,0,0,24
835,1,0,0,0,1,0,0,24
1076,1,0,0,0,1,0,0,24
478,1,0,0,0,1,0,0,24
848,1,0,0,0,1,0,0,24
421,1,0,0,0,1,0,0,24
547,1,0,0,0,1,0,0,24
1159,1,0,0,0,1,0,0,24
267,1,0,0,0,1,0,0,24
380,1,0,0,0,1,0,0,24
468,1,0,0,0,1,0,0,24
467,0,1,0,0,1,0,0,24
337,0,1,0,0,1,0,0,24
272,0,1,0,0,1,0,0,24
1364,0,1,0,0,1,0,0,24
703,0,0,1,0,1,0,0,24
1368,0,0,1,0,1,0,0,24
387,0,0,1,0,1,0,0,24
195,0,0,1,0,1,0,0,24
376,0,0,1,0,1,0,0,24
440,0,0,1,0,1,0,0,24
310,0,0,1,0,1,0,0,24
569,0,0,1,0,1,0,0,24
96,0,0,1,0,1,0,0,24
201,0,0,0,1,1,0,0,24
688,1,0,0,0,1,0,0,24
581,1,0,0,0,1,0,0,24
204,1,0,0,0,1,0,0,24
469,1,0,0,0,1,0,0,24
163,1,0,0,0,1,0,0,24
1200,1,0,0,0,1,0,0,24
840,1,0,0,0,1,0,0,24
351,1,0,0,0,1,0,0,24
1201,1,0,0,0,1,0,0,24
538,1,0,0,0,1,0,0,24
390,1,0,0,0,1,0,0,24
382,1,0,0,0,1,0,0,24
538,1,0,0,0,1,0,0,24
320,1,0,0,0,1,0,0,24
408,1,0,0,0,1,0,0,24
261,0,1,0,0,1,0,0,24
284,0,1,0,0,1,0,0,24
338,0,1,0,0,1,0,0,24
285,0,1,0,0,1,0,0,24
711,0,1,0,0,1,0,0,24
214,0,1,0,0,1,0,0,24
640,0,1,0,0,1,0,0,24
426,0,1,0,0,1,0,0,24
309,0,1,0,0,1,0,0,24
656,0,1,0,0,1,0,0,24
345,0,1,0,0,1,0,0,24
1691,0,1,0,0,1,0,0,24
668,0,0,1,0,1,0,0,24
189,0,0,1,0,1,0,0,24
1651,0,0,1,0,1,0,0,24
597,0,0,1,0,1,0,0,24
355,0,0,1,0,1,0,0,24
593,0,0,1,0,1,0,0,24
426,0,0,1,0,1,0,0,24
678,0,0,1,0,1,0,0,24
325,0,0,1,0,1,0,0,24
254,0,0,1,0,1,0,0,24
683,0,0,1,0,1,0,0,24
1469,0,0,1,0,1,0,0,24
218,0,0,1,0,1,0,0,24
543,0,0,1,0,1,0,0,24
469,0,0,1,0,1,0,0,24
535,1,0,0,0,0,1,0,24
253,1,0,0,0,0,1,0,24
636,1,0,0,0,0,1,0,24
423,1,0,0,0,0,1,0,24
544,1,0,0,0,0,1,0,24
532,1,0,0,0,0,1,0,24
348,1,0,0,0,0,1,0,24
831,0,1,0,0,0,1,0,24
451,0,1,0,0,0,1,0,24
3015,0,1,0,0,0,1,0,24
358,0,1,0,0,0,1,0,24
1380,0,1,0,0,0,1,0,24
413,0,1,0,0,0,1,0,24
418,0,1,0,0,0,1,0,24
432,0,1,0,0,0,1,0,24
475,0,1,0,0,0,1,0,24
1270,0,1,0,0,0,1,0,24
1075,0,1,0,0,0,1,0,24
541,0,1,0,0,0,1,0,24
326,0,1,0,0,0,1,0,24
290,0,1,0,0,0,1,0,24
693,0,1,0,0,0,1,0,24
389,0,1,0,0,0,1,0,24
239,0,1,0,0,0,1,0,24
1740,0,1,0,0,0,1,0,24
1538,0,1,0,0,0,1,0,24
1163,0,1,0,0,0,1,0,24
283,0,1,0,0,0,1,0,24
603,0,0,1,0,0,1,0,24
1027,0,0,1,0,0,1,0,24
1447,0,0,1,0,0,1,0,24
461,0,0,1,0,0,1,0,24
670,0,0,1,0,0,1,0,24
1319,0,0,1,0,0,1,0,24
31,0,0,1,0,0,1,0,24
932,1,0,0,0,0,1,0,24
1047,1,0,0,0,0,1,0,24
1253,1,0,0,0,0,1,0,24
588,0,1,0,0,0,1,0,24
224,0,1,0,0,0,1,0,24
1251,0,1,0,0,0,1,0,24
639,0,1,0,0,0,1,0,24
1335,0,1,0,0,0,1,0,24
294,0,1,0,0,0,1,0,24
199,0,0,1,0,0,1,0,24
907,0,0,1,0,0,1,0,24
372,1,0,0,0,1,0,0,24
862,1,0,0,0,1,0,0,24
823,1,0,0,0,1,0,0,24
258,1,0,0,0,1,0,0,24
378,1,0,0,0,1,0,0,24
609,1,0,0,0,1,0,0,24
381,1,0,0,0,1,0,0,24
552,1,0,0,0,1,0,0,24
355,1,0,0,0,1,0,0,24
385,1,0,0,0,1,0,0,24
1766,1,0,0,0,1,0,0,24
320,0,1,0,0,1,0,0,24
389,0,1,0,0,1,0,0,24
591,0,1,0,0,1,0,0,24
616,0,1,0,0,1,0,0,24
580,0,1,0,0,1,0,0,24
542,0,1,0,0,1,0,0,24
438,0,1,0,0,1,0,0,24
584,0,1,0,0,1,0,0,24
791,0,1,0,0,1,0,0,24
462,0,1,0,0,1,0,0,24
735,0,1,0,0,1,0,0,24
741,0,1,0,0,1,0,0,24
1040,0,0,1,0,1,0,0,24
664,0,0,1,0,1,0,0,24
481,0,0,1,0,1,0,0,24
279,0,0,1,0,1,0,0,24
454,0,0,1,0,1,0,0,24
1369,0,0,1,0,1,0,0,24
581,0,0,1,0,1,0,0,24
1438,0,0,1,0,1,0,0,24
503,0,0,1,0,1,0,0,24
251,0,0,1,0,1,0,0,24
565,0,0,1,0,1,0,0,24
456,0,0,1,0,1,0,0,24
363,0,0,1,0,1,0,0,24
352,0,0,1,0,1,0,0,24
202,0,0,0,1,1,0,0,24
436,1,0,0,0,1,0,0,24
336,1,0,0,0,1,0,0,24
1206,1,0,0,0,1,0,0,24
899,1,0,0,0,1,0,0,24
573,1,0,0,0,1,0,0,24
867,1,0,0,0,1,0,0,24
449,1,0,0,0,1,0,0,24
829,1,0,0,0,1,0,0,24
447,1,0,0,0,1,0,0,24
507,1,0,0,0,1,0,0,24
785,1,0,0,0,1,0,0,24
500,1,0,0,0,1,0,0,24
545,1,0,0,0,1,0,0,24
458,1,0,0,0,1,0,0,24
506,0,1,0,0,1,0,0,24
442,0,1,0,0,1,0,0,24
530,0,1,0,0,1,0,0,24
560,0,1,0,0,1,0,0,24
875,0,1,0,0,1,0,0,24
715,0,1,0,0,1,0,0,24
405,0,1,0,0,1,0,0,24
438,0,1,0,0,1,0,0,24
777,0,1,0,0,1,0,0,24
432,0,0,1,0,1,0,0,24
293,0,0,1,0,1,0,0,24
407,0,0,1,0,1,0,0,24
177,0,0,1,0,1,0,0,24
679,0,0,1,0,1,0,0,24
813,0,0,1,0,1,0,0,24
569,0,0,1,0,1,0,0,24
1581,0,0,1,0,1,0,0,24
453,0,0,1,0,1,0,0,24
728,0,0,1,0,1,0,0,24
557,0,0,1,0,1,0,0,24
409,1,0,0,0,1,0,0,24
770,1,0,0,0,1,0,0,24
403,1,0,0,0,1,0,0,24
718,1,0,0,0,1,0,0,24
1154,1,0,0,0,1,0,0,24
660,1,0,0,0,1,0,0,24
261,1,0,0,0,1,0,0,24
147,1,0,0,0,1,0,0,24
682,1,0,0,0,1,0,0,24
356,1,0,0,0,1,0,0,24
128,0,1,0,0,1,0,0,24
537,0,1,0,0,1,0,0,24
910,0,1,0,0,1,0,0,24
561,0,1,0,0,1,0,0,24
7615,0,1,0,0,1,0,0,24
602,0,1,0,0,1,0,0,24
684,0,1,0,0,1,0,0,24
258,0,1,0,0,1,0,0,24
453,0,1,0,0,1,0,0,24
630,0,1,0,0,1,0,0,24
282,0,1,0,0,1,0,0,24
890,0,1,0,0,1,0,0,24
444,0,1,0,0,1,0,0,24
899,0,1,0,0,1,0,0,24
866,0,1,0,0,1,0,0,24
355,0,0,1,0,1,0,0,24
794,0,0,1,0,1,0,0,24
460,0,0,1,0,1,0,0,24
836,0,0,1,0,1,0,0,24
945,0,0,1,0,1,0,0,24
274,0,0,1,0,1,0,0,24
507,0,0,1,0,1,0,0,24
691,0,0,1,0,1,0,0,24
468,0,0,1,0,1,0,0,24
235,0,0,0,1,1,0,0,24
502,0,0,0,1,1,0,0,24
1202,1,0,0,0,1,0,0,24
408,1,0,0,0,1,0,0,24
937,1,0,0,0,1,0,0,24
409,1,0,0,0,1,0,0,24
452,1,0,0,0,1,0,0,24
903,1,0,0,0,1,0,0,24
390,1,0,0,0,1,0,0,24
959,1,0,0,0,1,0,0,24
382,1,0,0,0,1,0,0,24
616,1,0,0,0,1,0,0,24
625,0,1,0,0,1,0,0,24
504,0,1,0,0,1,0,0,24
565,0,1,0,0,1,0,0,24
276,0,1,0,0,1,0,0,24
210,0,1,0,0,1,0,0,24
1140,0,1,0,0,1,0,0,24
431,0,1,0,0,1,0,0,24
345,0,1,0,0,1,0,0,24
731,0,1,0,0,1,0,0,24
1194,0,1,0,0,1,0,0,24
543,0,1,0,0,1,0,0,24
914,0,0,1,0,1,0,0,24
314,0,0,1,0,1,0,0,24
240,0,0,1,0,1,0,0,24
1101,0,0,1,0,1,0,0,24
257,0,0,1,0,1,0,0,24
550,0,0,1,0,1,0,0,24
475,0,0,1,0,1,0,0,24
365,0,0,1,0,1,0,0,24
349,0,0,1,0,1,0,0,24
388,0,0,1,0,1,0,0,24
625,0,0,1,0,1,0,0,24
277,0,0,1,0,1,0,0,24
219,0,0,1,0,1,0,0,24
337,0,0,0,1,1,0,0,24
270,0,0,0,1,1,0,0,24
219,0,0,0,1,1,0,0,24
490,1,0,0,0,1,0,0,24
500,1,0,0,0,1,0,0,24
421,1,0,0,0,1,0,0,24
440,1,0,0,0,1,0,0,24
357,1,0,0,0,1,0,0,24
457,0,1,0,0,1,0,0,24
286,0,1,0,0,1,0,0,24
358,0,1,0,0,1,0,0,24
410,0,1,0,0,1,0,0,24
411,0,0,1,0,1,0,0,24
947,1,0,0,0,0,1,0,24
1471,1,0,0,0,0,1,0,24
655,1,0,0,0,0,1,0,24
623,1,0,0,0,0,1,0,24
8,0,1,0,0,0,1,0,24
966,0,1,0,0,0,1,0,24
648,0,1,0,0,0,1,0,24
879,0,1,0,0,0,1,0,24
800,0,1,0,0,0,1,0,24
376,0,1,0,0,0,1,0,24
822,0,1,0,0,0,1,0,24
1358,0,1,0,0,0,1,0,24
801,0,1,0,0,0,1,0,24
475,0,1,0,0,0,1,0,24
545,0,0,1,0,0,1,0,24
1123,0,0,1,0,0,1,0,24
363,0,0,1,0,0,1,0,24
979,0,0,1,0,0,1,0,24
445,0,0,1,0,0,1,0,24
443,0,0,1,0,0,1,0,24
320,0,0,1,0,0,1,0,24
206,0,0,1,0,0,1,0,24
534,0,0,1,0,0,1,0,24
300,0,0,1,0,0,1,0,24
312,0,0,1,0,0,1,0,24
2013,0,0,1,0,0,1,0,24
390,0,0,0,1,0,1,0,24
131,0,0,0,1,0,1,0,24
574,1,0,0,0,0,1,0,24
177,0,1,0,0,0,1,0,24
265,0,1,0,0,0,1,0,24
807,0,1,0,0,0,1,0,24
545,0,1,0,0,0,1,0,24
227,0,1,0,0,0,1,0,24
532,0,1,0,0,0,1,0,24
424,0,1,0,0,0,1,0,24
1021,0,1,0,0,0,1,0,24
1423,0,0,1,0,0,1,0,24
1019,0,0,1,0,0,1,0,24
823,0,0,1,0,0,1,0,24
352,1,0,0,0,1,0,0,25
808,1,0,0,0,1,0,0,25
712,1,0,0,0,1,0,0,25
507,1,0,0,0,1,0,0,25
348,1,0,0,0,1,0,0,25
622,1,0,0,0,1,0,0,25
690,1,0,0,0,1,0,0,25
920,1,0,0,0,1,0,0,25
204,1,0,0,0,1,0,0,25
402,0,1,0,0,1,0,0,25
611,0,1,0,0,1,0,0,25
1463,0,1,0,0,1,0,0,25
1432,0,1,0,0,1,0,0,25
418,0,1,0,0,1,0,0,25
218,0,1,0,0,1,0,0,25
1262,0,1,0,0,1,0,0,25
852,0,1,0,0,1,0,0,25
372,0,1,0,0,1,0,0,25
702,0,0,1,0,1,0,0,25
703,0,0,1,0,1,0,0,25
918,0,0,1,0,1,0,0,25
946,0,0,1,0,1,0,0,25
558,0,0,1,0,1,0,0,25
544,0,0,1,0,1,0,0,25
844,0,1,0,0,0,1,0,25
513,0,1,0,0,0,1,0,25
693,0,0,1,0,0,1,0,25
576,1,0,0,0,0,1,0,25
1504,0,1,0,0,0,1,0,25
1488,0,1,0,0,0,1,0,25
480,0,1,0,0,0,1,0,25
247,0,0,1,0,0,1,0,25
986,0,0,1,0,0,1,0,25
341,0,0,1,0,0,1,0,25
342,0,0,1,0,0,1,0,25
1103,0,0,1,0,0,1,0,25
506,0,0,1,0,0,1,0,25
346,0,0,1,0,0,1,0,25
1418,1,0,0,0,1,0,0,25
683,1,0,0,0,1,0,0,25
340,1,0,0,0,1,0,0,25
18,1,0,0,0,1,0,0,25
336,0,1,0,0,1,0,0,25
131,0,1,0,0,1,0,0,25
338,1,0,0,0,1,0,0,25
835,1,0,0,0,1,0,0,25
234,1,0,0,0,1,0,0,25
278,1,0,0,0,1,0,0,25
1091,1,0,0,0,1,0,0,25
360,0,1,0,0,1,0,0,25
1046,0,1,0,0,1,0,0,25
611,0,1,0,0,1,0,0,25
327,0,1,0,0,1,0,0,25
473,0,1,0,0,1,0,0,25
358,0,1,0,0,1,0,0,25
402,0,0,1,0,1,0,0,25
879,0,0,1,0,1,0,0,25
408,0,0,1,0,1,0,0,25
347,0,0,1,0,1,0,0,25
332,0,0,1,0,1,0,0,25
957,0,0,1,0,1,0,0,25
569,0,0,1,0,1,0,0,25
926,0,0,1,0,1,0,0,25
377,0,0,0,1,1,0,0,25
846,1,0,0,0,1,0,0,25
1306,1,0,0,0,1,0,0,25
522,1,0,0,0,1,0,0,25
364,1,0,0,0,1,0,0,25
1162,1,0,0,0,1,0,0,25
856,1,0,0,0,1,0,0,25
534,0,1,0,0,1,0,0,25
482,0,1,0,0,1,0,0,25
655,0,1,0,0,1,0,0,25
587,0,1,0,0,1,0,0,25
780,0,1,0,0,1,0,0,25
1075,0,1,0,0,1,0,0,25
667,0,1,0,0,1,0,0,25
329,0,1,0,0,1,0,0,25
441,0,1,0,0,1,0,0,25
408,0,0,1,0,1,0,0,25
1104,0,0,1,0,1,0,0,25
649,0,0,1,0,1,0,0,25
922,0,0,1,0,1,0,0,25
532,0,0,1,0,1,0,0,25
51,0,0,0,1,1,0,0,25
334,0,0,0,1,1,0,0,25
808,1,0,0,0,1,0,0,25
552,1,0,0,0,1,0,0,25
398,1,0,0,0,1,0,0,25
549,1,0,0,0,1,0,0,25
536,1,0,0,0,1,0,0,25
1208,0,1,0,0,1,0,0,25
1021,0,1,0,0,1,0,0,25
868,0,1,0,0,1,0,0,25
1322,0,1,0,0,1,0,0,25
727,0,1,0,0,1,0,0,25
461,0,1,0,0,1,0,0,25
369,0,1,0,0,1,0,0,25
1036,0,1,0,0,1,0,0,25
477,0,0,1,0,1,0,0,25
893,0,0,1,0,1,0,0,25
421,0,0,1,0,1,0,0,25
1848,0,0,1,0,1,0,0,25
243,0,0,1,0,1,0,0,25
1091,0,0,1,0,1,0,0,25
1145,0,0,1,0,1,0,0,25
360,0,0,1,0,1,0,0,25
750,0,0,1,0,1,0,0,25
665,0,0,0,1,1,0,0,25
694,1,0,0,0,1,0,0,25
373,1,0,0,0,1,0,0,25
625,1,0,0,0,1,0,0,25
533,1,0,0,0,1,0,0,25
440,0,1,0,0,1,0,0,25
891,0,1,0,0,1,0,0,25
1117,0,1,0,0,1,0,0,25
442,0,1,0,0,1,0,0,25
982,0,1,0,0,1,0,0,25
335,0,1,0,0,1,0,0,25
97,0,1,0,0,1,0,0,25
859,0,0,1,0,1,0,0,25
1752,0,0,1,0,1,0,0,25
344,0,0,1,0,1,0,0,25
690,0,0,1,0,1,0,0,25
486,0,0,1,0,1,0,0,25
946,0,0,0,1,0,1,0,25
543,1,0,0,0,0,1,0,25
1711,1,0,0,0,0,1,0,25
470,1,0,0,0,0,1,0,25
845,0,1,0,0,0,1,0,25
315,0,1,0,0,0,1,0,25
1025,0,1,0,0,0,1,0,25
635,0,1,0,0,0,1,0,25
791,0,1,0,0,0,1,0,25
1096,0,1,0,0,0,1,0,25
559,0,1,0,0,0,1,0,25
618,0,1,0,0,0,1,0,25
389,0,1,0,0,0,1,0,25
724,0,1,0,0,0,1,0,25
671,0,1,0,0,0,1,0,25
1320,0,0,1,0,0,1,0,25
1265,0,0,1,0,0,1,0,25
863,0,0,1,0,0,1,0,25
497,0,0,1,0,0,1,0,25
276,0,0,1,0,0,1,0,25
1096,0,0,1,0,0,1,0,25
1477,0,0,0,1,0,1,0,25
545,1,0,0,0,0,1,0,25
2038,0,1,0,0,0,1,0,25
469,0,1,0,0,0,1,0,25
735,0,1,0,0,0,1,0,25
5305,0,1,0,0,0,1,0,25
757,0,1,0,0,0,1,0,25
782,0,1,0,0,0,1,0,25
1304,0,1,0,0,0,1,0,25
292,0,1,0,0,0,1,0,25
1101,0,1,0,0,0,1,0,25
1484,0,1,0,0,0,1,0,25
1134,0,1,0,0,0,1,0,25
452,0,0,1,0,0,1,0,25
1444,0,0,1,0,0,1,0,25
442,0,0,1,0,0,1,0,25
1208,1,0,0,0,1,0,0,25
455,1,0,0,0,1,0,0,25
931,0,1,0,0,1,0,0,25
1661,0,1,0,0,1,0,0,25
434,0,1,0,0,1,0,0,25
611,0,1,0,0,1,0,0,25
381,0,1,0,0,1,0,0,25
1283,0,1,0,0,1,0,0,25
1502,0,1,0,0,1,0,0,25
391,0,0,1,0,1,0,0,25
639,0,0,1,0,1,0,0,25
1587,0,0,1,0,1,0,0,25
605,0,0,1,0,1,0,0,25
1646,0,0,1,0,1,0,0,25
949,0,0,1,0,1,0,0,25
838,1,0,0,0,1,0,0,25
520,1,0,0,0,1,0,0,25
900,1,0,0,0,1,0,0,25
540,1,0,0,0,1,0,0,25
237,1,0,0,0,1,0,0,25
249,0,1,0,0,1,0,0,25
225,0,1,0,0,1,0,0,25
513,0,1,0,0,1,0,0,25
476,0,1,0,0,1,0,0,25
891,0,1,0,0,1,0,0,25
704,0,1,0,0,1,0,0,25
881,0,1,0,0,1,0,0,25
412,0,1,0,0,1,0,0,25
967,0,1,0,0,1,0,0,25
490,0,1,0,0,1,0,0,25
1101,0,1,0,0,1,0,0,25
398,0,1,0,0,1,0,0,25
1250,0,0,1,0,1,0,0,25
581,0,0,1,0,1,0,0,25
791,0,0,1,0,1,0,0,25
1175,0,0,1,0,1,0,0,25
1038,0,0,1,0,1,0,0,25
1530,0,0,1,0,1,0,0,25
1074,0,0,1,0,1,0,0,25
336,1,0,0,0,1,0,0,25
387,1,0,0,0,1,0,0,25
418,0,1,0,0,1,0,0,25
1652,0,1,0,0,1,0,0,25
444,0,1,0,0,1,0,0,25
901,0,1,0,0,1,0,0,25
561,0,0,1,0,1,0,0,25
327,0,0,1,0,1,0,0,25
413,0,0,1,0,1,0,0,25
502,0,0,1,0,1,0,0,25
348,0,0,1,0,1,0,0,25
589,0,0,1,0,1,0,0,25
482,1,0,0,0,1,0,0,25
670,1,0,0,0,1,0,0,25
494,1,0,0,0,1,0,0,25
461,1,0,0,0,1,0,0,25
339,1,0,0,0,1,0,0,25
408,1,0,0,0,1,0,0,25
433,1,0,0,0,1,0,0,25
527,1,0,0,0,1,0,0,25
835,0,1,0,0,1,0,0,25
580,0,1,0,0,1,0,0,25
904,0,1,0,0,1,0,0,25
1347,0,1,0,0,1,0,0,25
587,0,1,0,0,1,0,0,25
1214,0,1,0,0,1,0,0,25
954,0,1,0,0,1,0,0,25
693,0,1,0,0,1,0,0,25
1170,0,1,0,0,1,0,0,25
748,0,1,0,0,1,0,0,25
396,0,1,0,0,1,0,0,25
287,0,0,1,0,1,0,0,25
405,0,0,1,0,1,0,0,25
3193,0,0,1,0,1,0,0,25
1187,0,0,1,0,1,0,0,25
1020,0,0,1,0,1,0,0,25
284,0,0,1,0,1,0,0,25
887,0,0,1,0,1,0,0,25
492,0,0,1,0,1,0,0,25
1288,0,0,1,0,1,0,0,25
957,0,0,1,0,1,0,0,25
258,1,0,0,0,1,0,0,25
166,1,0,0,0,1,0,0,25
497,1,0,0,0,1,0,0,25
709,1,0,0,0,1,0,0,25
318,1,0,0,0,1,0,0,25
431,1,0,0,0,1,0,0,25
975,1,0,0,0,1,0,0,25
982,1,0,0,0,1,0,0,25
345,1,0,0,0,1,0,0,25
217,1,0,0,0,1,0,0,25
202,0,1,0,0,1,0,0,25
330,0,1,0,0,1,0,0,25
944,0,1,0,0,1,0,0,25
494,0,1,0,0,1,0,0,25
205,0,1,0,0,1,0,0,25
570,0,1,0,0,1,0,0,25
629,0,1,0,0,1,0,0,25
1197,0,1,0,0,1,0,0,25
373,0,1,0,0,1,0,0,25
431,0,1,0,0,1,0,0,25
345,0,1,0,0,1,0,0,25
233,0,1,0,0,1,0,0,25
455,0,0,1,0,1,0,0,25
857,0,0,1,0,1,0,0,25
977,0,0,1,0,1,0,0,25
1402,0,0,0,1,0,1,0,25
1626,0,0,0,1,0,1,0,25
688,0,0,0,1,0,1,0,25
328,0,0,0,1,0,1,0,25
917,0,0,0,1,0,1,0,25
1715,1,0,0,0,0,1,0,25
529,1,0,0,0,0,1,0,25
527,0,1,0,0,0,1,0,25
1298,0,1,0,0,0,1,0,25
1432,0,1,0,0,0,1,0,25
725,0,1,0,0,0,1,0,25
896,0,1,0,0,0,1,0,25
433,0,0,1,0,0,1,0,25
788,0,0,1,0,0,1,0,25
1387,1,0,0,0,0,1,0,25
430,1,0,0,0,0,1,0,25
966,1,0,0,0,0,1,0,25
1376,1,0,0,0,0,1,0,25
1664,1,0,0,0,0,1,0,25
556,1,0,0,0,0,1,0,25
1041,1,0,0,0,0,1,0,25
11,0,1,0,0,0,1,0,25
3381,0,1,0,0,0,1,0,25
1458,0,1,0,0,0,1,0,25
1041,0,1,0,0,0,1,0,25
293,0,1,0,0,0,1,0,25
1076,0,1,0,0,0,1,0,25
934,0,1,0,0,0,1,0,25
484,0,1,0,0,0,1,0,25
1249,0,1,0,0,0,1,0,25
986,0,1,0,0,0,1,0,25
377,0,1,0,0,0,1,0,25
916,0,0,1,0,0,1,0,25
1679,0,0,1,0,0,1,0,25
1339,0,0,1,0,0,1,0,25
1639,0,0,1,0,0,1,0,25
1227,1,0,0,0,1,0,0,25
510,1,0,0,0,1,0,0,25
249,1,0,0,0,1,0,0,25
1243,1,0,0,0,1,0,0,25
673,1,0,0,0,1,0,0,25
854,1,0,0,0,1,0,0,25
1404,1,0,0,0,1,0,0,25
372,1,0,0,0,1,0,0,25
278,1,0,0,0,1,0,0,25
497,0,1,0,0,1,0,0,25
758,0,1,0,0,1,0,0,25
608,0,1,0,0,1,0,0,25
988,0,1,0,0,1,0,0,25
432,0,1,0,0,1,0,0,25
526,0,1,0,0,1,0,0,25
1246,0,1,0,0,1,0,0,25
510,0,1,0,0,1,0,0,25
440,0,1,0,0,1,0,0,25
162,0,1,0,0,1,0,0,25
1196,0,0,1,0,1,0,0,25
808,0,0,1,0,1,0,0,25
1009,0,0,1,0,1,0,0,25
84,0,0,1,0,1,0,0,25
3024,0,0,1,0,1,0,0,25
712,0,0,1,0,1,0,0,25
821,0,0,1,0,1,0,0,25
742,0,0,1,0,1,0,0,25
1500,0,0,1,0,1,0,0,25
1501,0,0,1,0,1,0,0,25
863,1,0,0,0,1,0,0,25
